Train Epoch: 4 [10240/50000 (20%)]	Loss: 1.015998	Accuracy: 0.617188
Train Epoch: 4 [11520/50000 (23%)]	Loss: 0.892847	Accuracy: 0.656250
Train Epoch: 4 [12800/50000 (26%)]	Loss: 1.083851	Accuracy: 0.578125
Train Epoch: 4 [14080/50000 (28%)]	Loss: 0.978482	Accuracy: 0.617188
Train Epoch: 4 [15360/50000 (31%)]	Loss: 1.117736	Accuracy: 0.593750
Train Epoch: 4 [16640/50000 (33%)]	Loss: 0.892689	Accuracy: 0.734375
Train Epoch: 4 [17920/50000 (36%)]	Loss: 0.951322	Accuracy: 0.648438
Train Epoch: 4 [19200/50000 (38%)]	Loss: 1.108202	Accuracy: 0.562500
Train Epoch: 4 [20480/50000 (41%)]	Loss: 1.026637	Accuracy: 0.617188
Train Epoch: 4 [21760/50000 (44%)]	Loss: 0.922421	Accuracy: 0.742188
Train Epoch: 4 [23040/50000 (46%)]	Loss: 0.900979	Accuracy: 0.640625
Train Epoch: 4 [24320/50000 (49%)]	Loss: 1.075476	Accuracy: 0.632812
Train Epoch: 4 [25600/50000 (51%)]	Loss: 0.977385	Accuracy: 0.625000
Train Epoch: 4 [26880/50000 (54%)]	Loss: 1.023525	Accuracy: 0.664062
Train Epoch: 4 [28160/50000 (56%)]	Loss: 0.960729	Accuracy: 0.671875
Train Epoch: 4 [29440/50000 (59%)]	Loss: 1.140542	Accuracy: 0.593750
Train Epoch: 4 [30720/50000 (61%)]	Loss: 1.114892	Accuracy: 0.625000
Train Epoch: 4 [32000/50000 (64%)]	Loss: 1.103609	Accuracy: 0.640625
Train Epoch: 4 [33280/50000 (67%)]	Loss: 0.869431	Accuracy: 0.656250
Train Epoch: 4 [34560/50000 (69%)]	Loss: 0.906902	Accuracy: 0.687500
Train Epoch: 4 [35840/50000 (72%)]	Loss: 1.142994	Accuracy: 0.601562
Train Epoch: 4 [37120/50000 (74%)]	Loss: 1.006070	Accuracy: 0.648438
Train Epoch: 4 [38400/50000 (77%)]	Loss: 1.075941	Accuracy: 0.593750
Train Epoch: 4 [39680/50000 (79%)]	Loss: 1.070085	Accuracy: 0.617188
Train Epoch: 4 [40960/50000 (82%)]	Loss: 1.208410	Accuracy: 0.531250
Train Epoch: 4 [42240/50000 (84%)]	Loss: 1.061439	Accuracy: 0.617188
Train Epoch: 4 [43520/50000 (87%)]	Loss: 0.995014	Accuracy: 0.625000
Train Epoch: 4 [44800/50000 (90%)]	Loss: 1.003095	Accuracy: 0.671875
Train Epoch: 4 [46080/50000 (92%)]	Loss: 1.010520	Accuracy: 0.617188
Train Epoch: 4 [47360/50000 (95%)]	Loss: 0.867851	Accuracy: 0.757812
Train Epoch: 4 [48640/50000 (97%)]	Loss: 0.971659	Accuracy: 0.617188
Train Epoch: 4 [49920/50000 (100%)]	Loss: 0.916125	Accuracy: 0.593750
Testing Epoch: 4 [1280/10000 (13%)]	Loss: 1.119616	Accuracy: 0.609375
Testing Epoch: 4 [2560/10000 (26%)]	Loss: 1.500034	Accuracy: 0.523438
Testing Epoch: 4 [3840/10000 (38%)]	Loss: 1.332313	Accuracy: 0.570312
Testing Epoch: 4 [5120/10000 (51%)]	Loss: 1.304857	Accuracy: 0.507812
Testing Epoch: 4 [6400/10000 (64%)]	Loss: 1.321016	Accuracy: 0.523438
Testing Epoch: 4 [7680/10000 (77%)]	Loss: 1.337374	Accuracy: 0.546875
Testing Epoch: 4 [8960/10000 (90%)]	Loss: 1.258250	Accuracy: 0.609375
Test Epoch: 4, Average loss: 1.367733, Accuracy: 0.537800
Model saved to ./checkpoint/ResNet50/models/iter_200000.pth
Train Epoch: 5 [1280/50000 (3%)]	Loss: 1.179303	Accuracy: 0.578125
Train Epoch: 5 [2560/50000 (5%)]	Loss: 0.847099	Accuracy: 0.710938
Train Epoch: 5 [3840/50000 (8%)]	Loss: 1.000477	Accuracy: 0.632812
Train Epoch: 5 [5120/50000 (10%)]	Loss: 1.021559	Accuracy: 0.679688
Train Epoch: 5 [6400/50000 (13%)]	Loss: 0.969177	Accuracy: 0.664062
Train Epoch: 5 [7680/50000 (15%)]	Loss: 0.940721	Accuracy: 0.601562
Train Epoch: 5 [8960/50000 (18%)]	Loss: 0.983298	Accuracy: 0.664062
Train Epoch: 5 [10240/50000 (20%)]	Loss: 0.830069	Accuracy: 0.695312
Train Epoch: 5 [11520/50000 (23%)]	Loss: 1.045347	Accuracy: 0.593750
Train Epoch: 5 [12800/50000 (26%)]	Loss: 0.893027	Accuracy: 0.671875
Train Epoch: 5 [14080/50000 (28%)]	Loss: 1.001174	Accuracy: 0.617188
Train Epoch: 5 [15360/50000 (31%)]	Loss: 0.742397	Accuracy: 0.765625
Train Epoch: 5 [16640/50000 (33%)]	Loss: 0.875434	Accuracy: 0.656250
Train Epoch: 5 [17920/50000 (36%)]	Loss: 1.010435	Accuracy: 0.656250
Train Epoch: 5 [19200/50000 (38%)]	Loss: 0.937296	Accuracy: 0.679688
Train Epoch: 5 [20480/50000 (41%)]	Loss: 1.147820	Accuracy: 0.640625
Train Epoch: 5 [21760/50000 (44%)]	Loss: 0.926718	Accuracy: 0.648438
Train Epoch: 5 [23040/50000 (46%)]	Loss: 0.865162	Accuracy: 0.710938
Train Epoch: 5 [24320/50000 (49%)]	Loss: 0.986925	Accuracy: 0.679688
Train Epoch: 5 [25600/50000 (51%)]	Loss: 0.913502	Accuracy: 0.703125
Train Epoch: 5 [26880/50000 (54%)]	Loss: 0.779648	Accuracy: 0.726562
Train Epoch: 5 [28160/50000 (56%)]	Loss: 1.029891	Accuracy: 0.625000
Train Epoch: 5 [29440/50000 (59%)]	Loss: 1.046232	Accuracy: 0.656250
Train Epoch: 5 [30720/50000 (61%)]	Loss: 0.839067	Accuracy: 0.710938
Train Epoch: 5 [32000/50000 (64%)]	Loss: 1.048087	Accuracy: 0.648438
Train Epoch: 5 [33280/50000 (67%)]	Loss: 0.988753	Accuracy: 0.648438
Train Epoch: 5 [34560/50000 (69%)]	Loss: 0.829180	Accuracy: 0.710938
Train Epoch: 5 [35840/50000 (72%)]	Loss: 0.890089	Accuracy: 0.671875
Train Epoch: 5 [37120/50000 (74%)]	Loss: 1.003200	Accuracy: 0.640625
Train Epoch: 5 [38400/50000 (77%)]	Loss: 0.857955	Accuracy: 0.734375
Train Epoch: 5 [39680/50000 (79%)]	Loss: 1.024318	Accuracy: 0.648438
Train Epoch: 5 [40960/50000 (82%)]	Loss: 0.782568	Accuracy: 0.750000
Train Epoch: 5 [42240/50000 (84%)]	Loss: 1.134700	Accuracy: 0.625000
Train Epoch: 5 [43520/50000 (87%)]	Loss: 0.886270	Accuracy: 0.679688
Train Epoch: 5 [44800/50000 (90%)]	Loss: 0.930998	Accuracy: 0.625000
Train Epoch: 5 [46080/50000 (92%)]	Loss: 0.742700	Accuracy: 0.734375
Train Epoch: 5 [47360/50000 (95%)]	Loss: 0.952109	Accuracy: 0.671875
Train Epoch: 5 [48640/50000 (97%)]	Loss: 0.685047	Accuracy: 0.773438
Train Epoch: 5 [49920/50000 (100%)]	Loss: 0.907113	Accuracy: 0.648438
Learning rate decay to 0.00025
Testing Epoch: 5 [1280/10000 (13%)]	Loss: 1.441093	Accuracy: 0.507812
Testing Epoch: 5 [2560/10000 (26%)]	Loss: 1.662037	Accuracy: 0.460938
Testing Epoch: 5 [3840/10000 (38%)]	Loss: 1.411501	Accuracy: 0.539062
Testing Epoch: 5 [5120/10000 (51%)]	Loss: 1.540865	Accuracy: 0.523438
Testing Epoch: 5 [6400/10000 (64%)]	Loss: 1.357992	Accuracy: 0.539062
Testing Epoch: 5 [7680/10000 (77%)]	Loss: 1.178849	Accuracy: 0.601562
Testing Epoch: 5 [8960/10000 (90%)]	Loss: 1.507690	Accuracy: 0.515625
Test Epoch: 5, Average loss: 1.484163, Accuracy: 0.500800
Model saved to ./checkpoint/ResNet50/models/iter_250000.pth
Train Epoch: 6 [1280/50000 (3%)]	Loss: 0.942740	Accuracy: 0.625000
Train Epoch: 6 [2560/50000 (5%)]	Loss: 0.926600	Accuracy: 0.687500
Train Epoch: 6 [3840/50000 (8%)]	Loss: 0.835781	Accuracy: 0.742188
Train Epoch: 6 [5120/50000 (10%)]	Loss: 0.783407	Accuracy: 0.734375
Train Epoch: 6 [6400/50000 (13%)]	Loss: 0.698214	Accuracy: 0.726562
Train Epoch: 6 [7680/50000 (15%)]	Loss: 0.812328	Accuracy: 0.656250
Train Epoch: 6 [8960/50000 (18%)]	Loss: 0.768935	Accuracy: 0.750000
Train Epoch: 6 [10240/50000 (20%)]	Loss: 0.864926	Accuracy: 0.632812
Train Epoch: 6 [11520/50000 (23%)]	Loss: 0.893513	Accuracy: 0.640625
Train Epoch: 6 [12800/50000 (26%)]	Loss: 0.868868	Accuracy: 0.726562
Train Epoch: 6 [14080/50000 (28%)]	Loss: 1.066481	Accuracy: 0.632812
Train Epoch: 6 [15360/50000 (31%)]	Loss: 0.702253	Accuracy: 0.742188
Train Epoch: 6 [16640/50000 (33%)]	Loss: 0.856476	Accuracy: 0.679688
Train Epoch: 6 [17920/50000 (36%)]	Loss: 0.818458	Accuracy: 0.703125
Train Epoch: 6 [19200/50000 (38%)]	Loss: 0.793540	Accuracy: 0.734375
Train Epoch: 6 [20480/50000 (41%)]	Loss: 0.860770	Accuracy: 0.695312
Train Epoch: 6 [21760/50000 (44%)]	Loss: 0.725218	Accuracy: 0.726562
Train Epoch: 6 [23040/50000 (46%)]	Loss: 0.724756	Accuracy: 0.765625
Train Epoch: 6 [24320/50000 (49%)]	Loss: 0.818395	Accuracy: 0.742188
Train Epoch: 6 [25600/50000 (51%)]	Loss: 0.954522	Accuracy: 0.687500
Train Epoch: 6 [26880/50000 (54%)]	Loss: 0.822677	Accuracy: 0.695312
Train Epoch: 6 [28160/50000 (56%)]	Loss: 0.965788	Accuracy: 0.671875
Train Epoch: 6 [29440/50000 (59%)]	Loss: 0.938622	Accuracy: 0.640625
Train Epoch: 6 [30720/50000 (61%)]	Loss: 0.861073	Accuracy: 0.726562
Train Epoch: 6 [32000/50000 (64%)]	Loss: 0.701386	Accuracy: 0.773438
Train Epoch: 6 [33280/50000 (67%)]	Loss: 0.623537	Accuracy: 0.804688
Train Epoch: 6 [34560/50000 (69%)]	Loss: 0.789097	Accuracy: 0.726562
Train Epoch: 6 [35840/50000 (72%)]	Loss: 0.903009	Accuracy: 0.640625
Train Epoch: 6 [37120/50000 (74%)]	Loss: 0.804266	Accuracy: 0.726562
Train Epoch: 6 [38400/50000 (77%)]	Loss: 0.808549	Accuracy: 0.718750
Train Epoch: 6 [39680/50000 (79%)]	Loss: 0.964024	Accuracy: 0.640625
Train Epoch: 6 [40960/50000 (82%)]	Loss: 0.768426	Accuracy: 0.750000
Train Epoch: 6 [42240/50000 (84%)]	Loss: 0.738295	Accuracy: 0.757812
Train Epoch: 6 [43520/50000 (87%)]	Loss: 0.847006	Accuracy: 0.718750
Train Epoch: 6 [44800/50000 (90%)]	Loss: 0.694002	Accuracy: 0.773438
Train Epoch: 6 [46080/50000 (92%)]	Loss: 0.753518	Accuracy: 0.726562
Train Epoch: 6 [47360/50000 (95%)]	Loss: 0.884351	Accuracy: 0.671875
Train Epoch: 6 [48640/50000 (97%)]	Loss: 0.747788	Accuracy: 0.734375
Train Epoch: 6 [49920/50000 (100%)]	Loss: 0.825720	Accuracy: 0.742188
Testing Epoch: 6 [1280/10000 (13%)]	Loss: 0.771418	Accuracy: 0.742188
Testing Epoch: 6 [2560/10000 (26%)]	Loss: 0.986896	Accuracy: 0.679688
Testing Epoch: 6 [3840/10000 (38%)]	Loss: 0.850096	Accuracy: 0.687500
Testing Epoch: 6 [5120/10000 (51%)]	Loss: 0.883010	Accuracy: 0.687500
Testing Epoch: 6 [6400/10000 (64%)]	Loss: 0.743024	Accuracy: 0.750000
Testing Epoch: 6 [7680/10000 (77%)]	Loss: 0.732182	Accuracy: 0.718750
Testing Epoch: 6 [8960/10000 (90%)]	Loss: 0.842841	Accuracy: 0.718750
Test Epoch: 6, Average loss: 0.826526, Accuracy: 0.704500
Model saved to ./checkpoint/ResNet50/models/iter_300000.pth
Train Epoch: 7 [1280/50000 (3%)]	Loss: 0.833399	Accuracy: 0.664062
Train Epoch: 7 [2560/50000 (5%)]	Loss: 0.688859	Accuracy: 0.812500
Train Epoch: 7 [3840/50000 (8%)]	Loss: 0.772397	Accuracy: 0.726562
Train Epoch: 7 [5120/50000 (10%)]	Loss: 0.749097	Accuracy: 0.734375
Train Epoch: 7 [6400/50000 (13%)]	Loss: 0.859356	Accuracy: 0.687500
Train Epoch: 7 [7680/50000 (15%)]	Loss: 0.821696	Accuracy: 0.765625
Train Epoch: 7 [8960/50000 (18%)]	Loss: 0.820145	Accuracy: 0.695312
Train Epoch: 7 [10240/50000 (20%)]	Loss: 0.808305	Accuracy: 0.718750
Train Epoch: 7 [11520/50000 (23%)]	Loss: 0.571716	Accuracy: 0.804688
